id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,Mood
1437411130041946120,Miami Cancer Insitute,"Miami, FL","Bringing personalized cancer treatments, comprehensive support services and unparalleled compassionate care to you. #BetterCancerCare @baptisthealthsf",2021-06-07 17:44:00,64,12,17,False,2021-09-13 13:41:33,"Third doses, or #boosters, of #PfizerBioNTech or #Moderna #COVID19 vaccines are now available at local pharmacies f… https://t.co/JuQeIOyVsp","['boosters', 'PfizerBioNTech', 'Moderna', 'COVID19']",Salesforce - Social Studio,0,3,False,0
1351462710999965697,Lovin Dubai | لوڤن دبي,"Dubai, United Arab Emirates","Lovin’ Dubai captures the best of the world around us: what we see do think, eat and drink. Lovin’s mantra is simple: Lovin’ Your Life. By @weareaugustus",2009-02-17 10:25:01,254712,1494,5594,True,2021-01-19 09:33:13,"Vaccinated and ready to dominate the world once again!😊💯💯

https://t.co/9kFWzG4fIE

#dubai #dha @DHA_Dubai #vaccine #PfizerBioNTech","['dubai', 'dha', 'vaccine', 'PfizerBioNTech']",Twitter Web App,0,4,False,0
1437700145760641025,P&S Chemist,"Ilford, Essex","A multi-award-winning independent pharmacy at the heart of our community. Daily health news, advice, services and offers on health products. Tweets Mon to Fri",2012-04-25 11:36:54,1297,1084,8949,False,2021-09-14 08:50:00,"All #children aged 12 to 15 in #England will be offered one dose of the #PfizerBiontech  #CovidVaccine, Vaccines Mi… https://t.co/N924KOQUuI","['children', 'England', 'PfizerBiontech', 'CovidVaccine']",Twitter Web App,0,0,False,0
1362467770567454720,"Dr. Khaled Ouanes, Ph.D.","Dammam, KSA | Tunisia | France","Ph.D. - Biological & Biomedical Sciences Asst. Professor, Web/IT Expert,  Author, Polyglot, Consultant, Powerbuilder.",2008-10-22 21:23:42,2958,1697,9061,False,2021-02-18 18:23:24,The #PfizerBioNTech Covid-19 vaccine loses some potency against the coronavirus variant that first appeared in Sout… https://t.co/drvfGJbe2I,['PfizerBioNTech'],Twitter for Android,2,2,False,0
1423572716502671361,AllahteLLs,Sri Lanka,"Assalamu Alaikkum Warahmathullahi Wabarakathuhu

AllahteLLs is a (English) Muslim Channel on Youtube. Our main intention of this channel is to spread Dawah and",2021-08-03 05:01:49,1,92,0,False,2021-08-06 09:12:38,"""Allah does not burden a soul beyond that it can bear""
So Let's Pray for people who are suffering from this dangero… https://t.co/uVt7dIe4qI",,Twitter Web App,0,0,False,0
1419917983678406657,just Dani,,"young, wild and free",2009-08-04 22:24:27,169,343,96,False,2021-07-27 07:10:02,Got my first jab of #PfizerBiontech yesterday at #CitywestConventionCentre,"['PfizerBiontech', 'CitywestConventionCentre']",Twitter for iPhone,0,1,False,0
1344370738405330944,Jonathan Marron MD MPH,"Boston, MA","Pediatric cancer, ethics, clinical research @DFBC_PedCare @DanaFarber @HMSBioethics. @ASCO Ethics chair. ❤️Chicago sports, food, traveling. Hate Covid & cancer",2015-10-25 02:12:43,1151,1859,5282,False,2020-12-30 19:52:15,"Really excited to get my #covidvacccine today. Had to delay mine for a week cuz I was on service, but couldnt be pr… https://t.co/e1Ow7EVHKz",['covidvacccine'],Twitter Web App,2,53,False,2
1347502204932943874,TeN SHAReS,India,"Indian and Global Equity Markets,
Economic Developmens
and Corporate Announcements (Please subscribe my Telegram channel)",2010-05-26 06:10:06,77,79,5,False,2021-01-08 11:15:35,"Market and Stocks in News 
https://t.co/8wzynOYKBW

#sensex #Nifty #it #cement #stocksinnews #Markets #bse #nse… https://t.co/IGGOQeS2Ay","['sensex', 'Nifty', 'it', 'cement', 'stocksinnews', 'Markets', 'bse', 'nse']",Twitter for Android,0,0,False,0
1430262702274928653,Grass Lake Community Pharmacy,"Grass Lake, Michigan","#CommunityPharmacy in #GrassLake, Michigan | #COVID19Vaccines Available for Walk-Ins | It's time to Schedule #FluShot Clinics for the fall & we can help!",2010-04-21 01:11:47,57,88,79,False,2021-08-24 20:16:15,"✅ The first COVID-19 vaccine is approved by the FDA, #PfizerBioNTech (#Comirnaty) vaccine.

https://t.co/WaailZ367E","['PfizerBioNTech', 'Comirnaty']",Twitter Web App,0,0,False,0
1371818881434611713,Sharp Shooter🏹🎯,Australia,"Pilgrim;Fighter!Islam ideology is very dangerous;So is Globalism and Climate extremism;Steer clear with all your strength!Pro-Australia!Eat,Sleep&Play well! 😎",2013-06-21 00:33:50,135,353,6812,False,2021-03-16 13:41:23,"FDA in USA has not approved AstraZeneca for human administration. Australia knows better, eh?! I won't have a jab u… https://t.co/yRZy6nEJec",,Twitter for Android,0,0,False,0
1377702487801561088,La Jolla Institute,"La Jolla, CA, USA","A world leading biomed research institute focused on finding cures faster for cancers, infectious and immune system diseases. Visit us at https://t.co/QmMDBcEu24",2010-06-23 00:04:16,4061,924,892,False,2021-04-01 19:20:44,.@profshanecrotty on the significance of new #PfizerBioNTech data https://t.co/HbBT0krBea,['PfizerBioNTech'],Twitter Web App,1,1,False,0
1338277580596637696,Scott Spencer,"Balboa Peninsula, SoCal USA","Momo trading in the vicinity of PIMCO and Chipotle $CMG Headquarters,
Newport Beach",2012-06-08 04:08:31,1377,66,41141,False,2020-12-14 00:20:13,MT @murray_nyc Five years ahead of schedule? It’s a pandemic! There was no pre-determined schedule. How about ackno… https://t.co/MLb8s47hZZ,,Twitter Web App,0,0,False,0
1349079976495243266,Yvette Doc 💙 #stayathomesavelives💉😷,Kent,"NHS single handed GP in Kent😷
Ex Arsenal Ladies football player⚽
Ex Gillingham FC Doctor⚽
Ex Charlton Athletic Academy Doctor⚽",2014-05-13 20:14:00,1855,2439,14622,False,2021-01-12 19:45:05,"I have a v.unwell Covid patient
Under 50 BAME HCW
Tested positive 3 days post 2nd Pfizer Covid vaccination
😔🙏
💙… https://t.co/ep7z4Cs9pD",,Twitter for Android,2,11,False,0
1360666457340788741,Maryam,Canada,,2011-11-14 03:59:34,185,373,19323,False,2021-02-13 19:05:38,Thankful for the second dose of #PfizerBioNTech today!,['PfizerBioNTech'],Twitter for iPhone,0,4,False,0
1338149264778784772,Perses Mixcoatl,,,2009-09-21 19:45:57,12,45,508,False,2020-12-13 15:50:20,"@tedcruz We know Trumpkins like you are not as informed- so here goes:
1) #PfizerBioNTech vaccine was developed in… https://t.co/uPLiBfjzjh",['PfizerBioNTech'],Twitter for Android,0,0,False,0
1414242741920358402,Dr. Bhargav Potdar,"Dortmund, Germany",Dr. -ING as profession 🇩🇪 #CricketLover #politicalObserver #Foodie I #MadeinIndia #Ahmedabad,2011-06-05 11:26:26,473,934,2710,False,2021-07-11 15:18:39,"2nd dose side effect was brutal from #PfizerBiontech 
Getting over after 3rd day with 4 doses of paracetamol! 
Hope… https://t.co/DhcQWmYslH",['PfizerBiontech'],Twitter for Android,1,1,False,0
1364655930592354304,European Research Council (ERC),Brussels,"The European Research Council, set up by the EU, funds top researchers of any nationality, helping pursue great ideas at the frontiers of knowledge. #HorizonEU",2012-01-18 15:57:32,102768,434,20161,True,2021-02-24 19:18:22,"More from Uğur Şahin - revisit this piece on the #PfizerBioNTech vaccine &amp; more:

“From cancer to #Covid19: groundb… https://t.co/Gk2IaJ97vH","['PfizerBioNTech', 'Covid19']",Twitter for iPhone,8,17,False,0
1341327866735300608,Mal Fletcher,London,"Keynote Speaker | Social Futurist | Social Commentator (BBC, Sky, ABC etc) | Author | Broadcaster",2009-02-13 13:43:57,6762,279,4491,False,2020-12-22 10:20:58,"Yesterday the EU's Medicines Agency approved #PfizerBiontech #vaccine. However, the #EU, with a population of 450 m… https://t.co/N61OwaCse6","['PfizerBiontech', 'vaccine', 'EU']",Twitter for Android,0,0,False,0
1456317174918758402,j,Davao City,,2012-06-23 08:16:36,355,587,11938,False,2021-11-04 17:47:26,Finally got my vaccine certificate… #PfizerBiontech https://t.co/9W3taYyDgH,['PfizerBiontech'],Twitter for iPhone,0,1,False,0
1437405831193153543,Millennial Mental Health🦋,Hell,"|  …depression, anxiety, fibromyalgia🥄 | she/her🏳️‍🌈",2014-08-17 08:38:34,5349,5676,173583,False,2021-09-13 13:20:30,"Well I stopped taking paracetamol etc every 4 hours &amp; I’m feeling awful…

Headache &amp; heavy head
Shaky/shivers 
Dizz… https://t.co/XG2Y25ErZl",,Twitter Web App,0,4,False,0
1383137261395574788,Nubian Librarian,,Analog girl in a digital world. Loving all things African. ALWAYS supporting the little guy. Crazy Cat Lady who loves the beach! Not afraid to block MAGAt types,2009-05-28 19:14:35,328,1129,32318,False,2021-04-16 19:16:35,"Second shot in arm...🙏🏽🤞🏽🙏🏽
#PfizerBioNTech",['PfizerBioNTech'],Twitter for Android,0,1,False,0
1419609638383849483,ryan savage,dublin (ireland),law grad,2010-06-07 15:56:45,279,2912,2379,False,2021-07-26 10:44:47,Off to get the vaccine today sure what else would ya be doing on a Monday afternoon #shtickitinme #PfizerBiontech,"['shtickitinme', 'PfizerBiontech']",Twitter for iPhone,0,3,False,0
1345023912300707840,Simon Hodes ⬅️2m➡️ 😷,"GP Partner, Watford ",#Chronoptimist • NHS GP • LMC Rep •Trainer • Appraiser • #ItsNotJustCovid #ContinuityOfCare #Diabetes #PatientsAtTheCentre • Old Manc • Own Views • 🏊🏃🚴‍♀️,2014-07-28 13:32:12,2131,2515,21222,False,2021-01-01 15:07:44,"On delayed #PfizerBioNTech booster
A useful thread
c/o @pash22 https://t.co/7VbQJ2Qro2",['PfizerBioNTech'],Twitter Web App,0,3,False,0
1393081713086062594,RAIsenzaberluschini,,LIBERIAMO LA RAI DAI SERVI DI RENZUSCONI.VOGLIAMO UNA INFORMAZIONE OBIETTIVA.STOP AI GIORNALISTI PORGI MICROFONO ASSERVITI AL POTERE POLITICO,2013-08-22 08:25:40,348,792,6831,False,2021-05-14 05:52:17,"@TheEconomist .yeah , the main reason is #ProfitsOverPeople by #PfizerBioNTech and #JohnsonandJohnson","['ProfitsOverPeople', 'PfizerBioNTech', 'JohnsonandJohnson']",Twitter Web App,0,0,False,0
1350497498406809600,Tracy Hackshaw,Trinidad & Tobago,#DigitalFirst | Our Future is NOW. OWN the Future. | RT/Shares = 'look at this' & DO NOT = endorsement. Nor do Likes/Follows | https://t.co/8MkfeZ7evJ | 🇹🇹,2008-02-04 19:36:59,1013,248,8746,False,2021-01-16 17:37:49,#Norway Raises Concern Over #PfizerBioNtech vaccine - it has registered a total of 29 deaths among people over the… https://t.co/4yEQlYOVd1,"['Norway', 'PfizerBioNtech']",Twitter for Android,0,0,False,0
1361340197221396481,Grey Matter,,Your source of trusted information,2020-08-02 18:41:04,30,22,88,False,2021-02-15 15:42:50,"New Israeli study finds 94% drop in symptomatic #COVID-19 cases among #PfizerBiontech vaccinated individuals. 

The… https://t.co/fTpVLHrFL0","['COVID', 'PfizerBiontech']",Twitter for iPhone,1,4,False,0
1357023304285118467,Mari Rantanen,,"Kansanedustaja, MP, kaupunginvaltuutettu,Helsinki Perussuomalaiset, Finns Party.",2014-10-07 09:13:36,5084,484,19450,False,2021-02-03 17:49:02,Is it safe and effective to give a second dose of Pfizer-BioNTech covid-19 vaccine after 12 weeks? Do we have any e… https://t.co/LE05YOe57g,,Twitter for iPhone,0,11,False,0
1340346302195003393,drLogo,Kansas,"Royals, Jayhawks, and Chiefs fan. Kansas OB.",2011-05-24 13:16:48,75,253,886,False,2020-12-19 17:20:35,"Vaccine side effect update, 48 hrs. My arm is not very sore, but the deltoid at the injection site is swollen.  I w… https://t.co/iKJhEPaCWE",,Twitter for iPhone,0,1,False,0
1350156267868852225,The Tennessee Conservative,"Chattanooga, TN","The Tennessee Conservative Is Your Source Local News, State News and National News; As Well As Humor And Surveys.",2020-09-08 20:24:04,35,8,0,False,2021-01-15 19:01:53,"CDC Publishes Fact Sheets &amp; Info About COVID Vaccine, Including List Of People Who Should Not Take It / Texas Has A… https://t.co/Ei9rkK8gGP",,Twitter Web App,0,0,False,0
1378527281514217474,Feroz Mohmand,United States 🇺🇸,"IT, CyberSec 👨‍🎓 - Public Speaker - Refugee Advocate - Former Media Coordinator To President Hamid Karzai. RTs ≠ Endorsement.",2011-10-03 06:19:48,1126,927,6767,False,2021-04-04 01:58:10,"Get ur vaccine when it’s ur turn!

Trust me there is no chip in it 🤦🏻‍♂️

If u r worried about chips or any other s… https://t.co/MDSaidvi05",,Twitter for iPhone,0,1,False,0
1415982396504219649,RAF,,"Anche lui ha conosciuto la sofferenza, ma la indossa magnificamente.",2015-06-27 20:45:48,534,1039,1336,False,2021-07-16 10:31:25,II dose fatta #vaccino #PfizerBiontech https://t.co/JCcWGajZCr,"['vaccino', 'PfizerBiontech']",Twitter for Android,2,22,False,0
1355517494665084928,Rozina Ghias,Norge,"Medical Doctor, currently fighting COVID-19 | 🇳🇴🇵🇰| #FreePalestine",2017-01-22 01:53:56,731,753,1491,False,2021-01-30 14:05:29,I was fortunate to recieve the first dose of the #PfizerBioNTech vaccine yesterday. I am so incredibly grateful. Th… https://t.co/mOLRRP3di9,['PfizerBioNTech'],Twitter for iPhone,0,5,False,0
1338313222017859585,FaridAzar,"Vancouver, British Columbia",Mission District School Teacher. Mission Teachers' Union (MTU) Representative. MTU Political Action Contact .Tweets are my personal opinion. he/him/his,2015-05-23 18:02:12,81,547,2222,False,2020-12-14 02:41:51,There it comes . #Covid_19 #PfizerBioNTech https://t.co/RO2IsNOOOU,"['Covid_19', 'PfizerBioNTech']",Twitter for iPhone,0,1,False,0
1346869571265949696,Paul Bambury,"Wirral, UK","Politics, technology, gaming, sci-fi and other geeky stuff.",2016-01-27 13:12:08,352,446,18979,False,2021-01-06 17:21:44,So @pdsutter won't be wanting to use the #PfizerBioNTech or #OxfordAstrazeneca vaccines then? Once the EU actually… https://t.co/UBf6YHskMP,"['PfizerBioNTech', 'OxfordAstrazeneca']",Twitter Web App,0,0,False,0
1338607616600256513,Roger Simmons,Ontario,,2020-01-03 22:29:02,8,37,658,False,2020-12-14 22:11:40,Will you be taking the COVID-19 vaccine once available to you? #COVID19 #Pfizer #BioNTech #vaccine #PfizerBioNTech… https://t.co/bl7IiCeCCU,"['COVID19', 'Pfizer', 'BioNTech', 'vaccine', 'PfizerBioNTech']",Twitter for iPhone,0,0,False,0
1341131620678475776,Tim Watkin,"Canberra, Australia",Public affairs & media 👨🏼‍💻 | Budding Triathlete | Formerly #Edinburgh now #Canberra | Views all mine | #YNWA | 📩 Open DMs,2010-07-13 23:05:47,484,849,999,False,2020-12-21 21:21:10,"My Grandad is getting the first part of the #PfizerBioNTech #COVID19 vaccine tomorrow. 

—a great scientific achiev… https://t.co/5IBdSGcOtK","['PfizerBioNTech', 'COVID19']",Twitter for iPhone,0,10,False,0
1443554352837365763,Kirstie Maxted,"Worcestershire, England",ED nurse 🩺🚨Mum of 1 👧🏼Climber 🧗🏼‍♀️Attempting to grow vegetables in my non existent spare time 🌽🥕,2016-05-01 18:07:37,41,115,159,False,2021-09-30 12:32:32,"Cheeky little booster today 👍🏼
Counting myself lucky to have had the opportunity to not just have 1 or 2 but now 3… https://t.co/ykkNa533Xv",,Twitter for iPhone,0,2,False,0
1338657666311327744,Vineet Gupta,"Raleigh, NC, USA","SAP Analytics Consultant. HANA Certified, SAC, Lumira, Performance Management Dashboard, Business Objects, Crystal reports, Web Intelligence",2009-06-08 01:04:14,172,337,245,False,2020-12-15 01:30:33,@ABCWorldNews @ABC Please share the latest case and death projections due to #COVID using a forecast model that acc… https://t.co/qhHIXC1oJp,['COVID'],Twitter for iPhone,0,0,False,0
1351873146001842180,michael grey,Vancouver,"""our struggle is not against flesh & blood,but against rulers, authorities, the powers of this dark world & against the spiritual forces of evil""",2011-03-30 06:04:03,3491,5000,47916,False,2021-01-20 12:44:09,"@charlesadler Hmm Sounds Like U Think #Canada should 
 ""Act"" Like #Trump  &amp; Demand ""Canada 1st"" ? 
the #CEO of… https://t.co/8Dklnbq0zi","['Canada', 'Trump', 'CEO']",Twitter Web App,1,4,False,0
1349885106945740800,lil 🏴󠁧󠁢󠁳󠁣󠁴󠁿 💙,Scotland,“A quiet and modest life brings more joy than a pursuit of success bound with constant unrest.” - Albert Einstein.,2010-11-13 18:54:48,157,131,23749,False,2021-01-15 01:04:23,"Source: https://t.co/qz9mdzWMbw

#Pfizer #vaccine #PfizerBioNTech https://t.co/02bGp0BvZ4","['Pfizer', 'vaccine', 'PfizerBioNTech']",Twitter for Android,0,0,False,0
1346127247300820993,ILKHA,Türkiye,Official Twitter account of Ilke News Agency /,2015-05-22 08:31:12,4281,6,3,True,2021-01-04 16:12:00,"Iran records 6,073 daily confirmed cases of COVID-19 #Iran #AstraZeneca #Nationallockdown #PfizerBioNTech #COVID19… https://t.co/bZoOTpV5hx","['Iran', 'AstraZeneca', 'Nationallockdown', 'PfizerBioNTech', 'COVID19']",TweetDeck,2,4,False,0
1339436975267467264,Medical Study Blog,,Medical Study Blog ⚕ provides information about the field of medicine along with health and wellness related topics.,2020-12-04 04:09:28,106,1079,32,False,2020-12-17 05:07:15,"@ChadLivengood Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/Urjgml193v",,Twitter for Android,0,0,False,0
1417402502622810112,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,147188,463,460,False,2021-07-20 08:34:25,"The number of Covid-19 cases today, 20 July 2021.
Remember to observe safety and protective measures when you’re ou… https://t.co/iXE39tB7Es",,Twitter Web App,2,6,False,0
1446209267128848385,Martin,"Greater Manchester, UK",🏳️‍🌈#mentalhealth #ocd #veggie,2020-10-11 10:15:20,106,280,181,False,2021-10-07 20:22:13,so @pfizer using aborted foetal tissues to test their vaccine...absolutely scandalous and unforgivable!… https://t.co/6nYNmESKbM,,Twitter Web App,0,0,False,0
1347629114715475971,J. DɑղieӀ Zɑʍօɾɑ,"Valencia, Spain","Influence Operations in a post-truth age |   Interested in the Greater #MiddleEast | 
                   المسيرة مستمرة ما دام فينا عرق ينبض",2011-03-06 21:28:53,16285,17738,9303,False,2021-01-08 19:39:53,"#Iran bans #COVID19 vaccines from UK, US. 
👉 The supreme leader’s order scraps the plan to import 150,000 doses of… https://t.co/LzhTAYggRJ","['Iran', 'COVID19']",Twitter for Android,0,0,False,0
1353203294869610496,SIGILUX 💉,Tribal inland territories ,Mediterranean 80’s migrant living in corona-infested Netherlands. Will swear and go there. Gay Lobby communications officer. #HerdImmunityIsMurder,2015-07-09 17:45:59,1255,1364,2182,False,2021-01-24 04:49:41,"@AndreiaSaveSwe @KLM Which is pretty nuts, since the #PfizerBioNTech vaccines are made in Belgium - next door - you… https://t.co/ol6d4T7ota",['PfizerBioNTech'],Twitter for iPhone,0,0,False,0
1338578278056144897,India Grace McAlister,Toronto ,Cat Mom. india.mcalister@cbc.ca - Hit me up if you have any stories about Canadian kids! @cbckidsnews,2016-11-22 21:13:54,471,2823,52273,False,2020-12-14 20:15:05,"The first Ontarian was vaccinated just minutes later. A PSW, Anita Quidangen in Toronto.

#PfizerBioNTech… https://t.co/VX9cisW1kf",['PfizerBioNTech'],Twitter Web App,0,1,False,0
1369259561111064578,The Weather Channel India,India,"Daily weather news, tidbits, video and alerts from The Weather Channel India
#MausamIsAwesome",2017-10-17 19:01:35,52381,119,213,True,2021-03-09 12:11:33,"For the study, the researcher team used real forms of the variant collected from people who had been infected with… https://t.co/if4PhzTt0b",,TweetDeck,0,2,False,0
1395363684621295620,The Peninsula Qatar,Qatar,"News you can trust. Local Focus Global Vision. 
The official account of The Peninsula, a Qatari daily newspaper.",2009-07-25 08:41:05,54953,225,778,True,2021-05-20 13:00:01,The #European commission said the deal will allow the buying of 900 million doses of the current shots and of a ser… https://t.co/scdpYhC4Al,['European'],TweetDeck,0,1,False,0
1360588530037178369,🕷Financial Bear 3.5%,#KeepFightingMichael,"Pro the EU for the opportunities it offers citizens.Lower tax,less authority, power to the people not politicians. Love coffee,running, Formula-E",2012-03-10 08:03:36,1684,926,29895,False,2021-02-13 13:55:58,"@IndependentSage what is your opinion on delaying the #PfizerBiontech vaccine? All the research, science and scient… https://t.co/9qokP2kRwq",['PfizerBiontech'],Twitter for iPhone,0,0,False,0
1350928300177297411,Simon Hodes ⬅️2m➡️ 😷💉💉,"GP Partner, Watford ",#Chronoptimist • NHS Dr 1996 GP Partner 2001 • LMC Rep •Trainer • Appraiser • #ItsNotJustCovid #ContinuityOfCare #Diabetes • Old Manc • Own Views • 🏊🏃🚴‍♀️,2014-07-28 13:32:12,2257,2581,22550,False,2021-01-17 22:09:40,@pash22 @bruce_y_lee 🇬🇧 updated advice 20th Dec from @BSACI_Allergy as below allowing us to give #PfizerBioNTech in… https://t.co/BdlfN8KQmv,['PfizerBioNTech'],Twitter Web App,1,0,False,0
1372562953032110080,Arwed,,,2015-09-30 08:17:29,45,161,289,False,2021-03-18 14:58:03,@ZeroResidual @SolutionsSjj I'm surprised this is not used across whole of Germany yet - but sure it will. #COVID19… https://t.co/VjX6lvTdB3,['COVID19'],Twitter Web App,0,0,False,0
1358870235189772293,🌱Cats & Shielding 🌱,"South East, England","I used to tweet about telly, lipstick, and what I was having for dinner...",2010-10-06 11:20:54,2583,4999,184494,False,2021-02-08 20:08:05,"@patricia_hamill Because they’re rich, and they’ve had both doses of vaccine in a timely manner.… https://t.co/Lwq6LTtZl4",,Twitter for iPhone,0,1,False,0
1348225246269157376,Dr John Austin Crosby,"North West, England",Consultant Forensic Psychiatrist working in NHS secure mental healthcare and Deputy Medical Director - Proud son of County Durham,2018-07-11 17:07:33,435,254,4135,False,2021-01-10 11:08:42,"Day after second dose of #PfizerBioNTech #CovidVaccine and feel a bit rough, defo not hungover this time, guess tha… https://t.co/dW9TOG7UMi","['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,0,21,False,0
1350226107790991361,anne o'farrell,,"Independent thinker who hates groupthink. Lover of books, ideas, language, clear communicating, creative & critical thinking, visionary politics",2010-10-25 18:46:11,106,328,1554,False,2021-01-15 23:39:24,Should we be exposing vulnerable elderly people to a vaccine whose side effects have not had adequate time to be in… https://t.co/MdjFQhIOe7,,Twitter for Android,0,0,False,0
1345615625989672960,Quint Fit,"Noida, India","Health. Get with it.
Join us on Telegram: https://t.co/EPkDK9DIMp",2017-08-31 10:34:18,9684,254,294,True,2021-01-03 06:19:00,#infographic #COVAXIN vs #OxfordVaccine vs #PfizerBioNTech vs #Moderna - how do these top #COVID19 vaccines compare… https://t.co/VZD7oZCkbp,"['infographic', 'COVAXIN', 'OxfordVaccine', 'PfizerBioNTech', 'Moderna', 'COVID19']",TweetDeck,8,15,False,0
1343824048409751553,Syx2s,nigeria,Palmoil & PKO Dealer/Content Developer/OAP/Film Editor/Media & Brand Consultant/Public Speaker/Development Practitioner/Jesus Apologist!,2009-03-26 04:08:58,938,1003,31316,False,2020-12-29 07:39:54,#Plandemic #scamdemic2020 vaccine death loading #endsars #lockdown #davido #lockdown #level3 #tier5 #PfizerBioNTech… https://t.co/UuHr0V7Uqh,"['Plandemic', 'scamdemic2020', 'endsars', 'lockdown', 'davido', 'lockdown', 'level3', 'tier5', 'PfizerBioNTech']",Twitter for Android,0,1,False,0
1342899583173734402,"Leslie Algase MD, FACP",,"Proud internist and Governor for @NYACP,  @ACPInternists",2018-04-27 21:28:56,105,119,513,False,2020-12-26 18:26:25,Proud to have received #PfizerBioNTech vaccine today. Much more comfortable than wearing PPE all day! Grateful to l… https://t.co/MU8PUNwnGt,['PfizerBioNTech'],Twitter for Android,0,9,False,0
1364482912125472778,Mark 🎧🎶😷🔴⚪️💙,Melbourne 💜 AUSTRALIA,"corrupt Morrison Govt must be defeated.. Coalition are liars, & unfit for office 🗳 Trumpism is condemned 🚫 #WashYourHands #WearAMask #ZeroCovid (VIEWS MY OWN)",2011-06-04 14:08:21,4380,1436,7614,False,2021-02-24 07:50:51,"why am I not surprised 😒 that Morrison Govt outsourced COVID vaccination to a private contractor

Healthcare Austra… https://t.co/lJMGKR5i4B",,Twitter for iPhone,22,27,False,0
1338952370084925440,@SheisAengel,Philippines 🇵🇭,TransgenderWoman LGBTQ 🏳️‍🌈 || 📸 Instagram: sheisaengel,2017-02-17 12:03:36,129,20,909,False,2020-12-15 21:01:36,"We're talking about HUMAN LIVES here!

Let's not repeat the mistake of the past! #Dengvaxia jeopardized many lives… https://t.co/9sBZXloLdN",['Dengvaxia'],Twitter for Android,1,1,False,0
1404766031562821633,Lydia Miljan,,"Political Science professor, mother, proud Albertan living in Ontario who reads all day and sometimes writes stuff down.",2012-01-31 21:11:14,379,233,207,False,2021-06-15 11:41:35,"Got my second #PfizerBiontech on Saturday, only side effect is a sore armpit. Grateful this is getting closer to the end. #COVIDVaccination","['PfizerBiontech', 'COVIDVaccination']",Twitter for iPhone,0,6,False,0
1352313922074927105,Dr Susanne Hakenbeck,,Senior Lecturer @UCamArchaeology│Archaeology of the first millennium CE. Global Middle Ages │@CambridgeUCU,2014-05-24 14:19:29,1087,1323,5134,False,2021-01-21 17:55:38,My parents got vaccinated today! Had a pang of emotion when I heard the news #PfizerBioNTech,['PfizerBioNTech'],Twitter Web App,0,26,False,0
1377728985732411393,»»— ⒿⒸ - ⓇⓃ —««,Missouri,"#ConvictTrump #ExpelComplicitGOP #Resist, ER/ICU RN CCRN-CSC-CMC, #HealthcareAdvocate #LGBTQ+  #Science. #Facts.",2019-02-26 02:12:51,852,1010,13305,False,2021-04-01 21:06:01,Got my 3rd #PfizerBioNTech COVID-19 💉 today! Not sure if it is the BNT162b2 or the BNT162b2sᴀ (New Booster). Either… https://t.co/pkUGa2x8oG,['PfizerBioNTech'],Twitter for Android,0,1,False,0
1371826161026805767,Del,"Dublin, Ireland",,2010-01-11 19:04:49,653,311,142,False,2021-03-16 14:10:18,"If we've suspended use of #AstraZeneca out of precaution, to protect human health and boost public confidence, then… https://t.co/BlCYDp8W3R",['AstraZeneca'],Twitter Web App,0,0,False,0
1421388156595736578,مہر المعین المعلوم,سیارہ زمین,,2009-09-12 15:25:20,343,236,18336,False,2021-07-31 08:31:59,"@JesseMatchey What is the definition of #FullyVaccinated?

Two doses? Booster shots?

What brand?
Double jabbed wit… https://t.co/YV0hOFIfxU",['FullyVaccinated'],Twitter for Android,0,1,False,0
1422282299773800449,Raquel,"Madrid, Comunidad de Madrid","Redactora y reportera de Bekia ❤ 📰 Amante de la playa, la escritura, el baile y los libros. Plántale una sonrisa a la vida.",2009-09-07 15:51:04,463,1266,1704,False,2021-08-02 19:44:59,Second round #PfizerBiontech #Covid_19 #CovidVeteYa https://t.co/L53VEMCd1B,"['PfizerBiontech', 'Covid_19', 'CovidVeteYa']",Twitter for Android,0,2,False,0
1352741475042402307,Michael Buxton,Mount Gambier,Pharmacist experienced in a range of practice settings. All thoughts my own. RT and Following does not indicate endorsement.,2009-10-31 22:19:49,502,1008,2579,False,2021-01-22 22:14:35,European countries struggle to make most of Pfizer COVID-19 vaccine doses https://t.co/KXOY9iL3Qz #pfizerbiontech,['pfizerbiontech'],Paper.li,0,0,False,0
1370794136383623170,Shay,"California, USA","DFIR & InfoSec, photographer, coffee, pool geek, and INFJ. Random tweets - you’ve been advised.",2016-11-13 19:06:17,1136,1298,104452,False,2021-03-13 17:49:24,#PfizerBioNTech sorry for that numpty error!,['PfizerBioNTech'],Twitter for iPhone,0,2,False,0
